subject_id,scenario,task,channel,subband,mav,variance,baseline_power,task_power,erd_ers_pct,chain_ratio_mav,chain_ratio_variance,chain_sequence_mav,chain_sequence_variance,scenario_id
id150,scenario3,Resting,C4,High_Beta,12.26947163,0.0003460075537,,,,0.5172,0.5345,11001100001101001010111100110110111001001101010011011010,11001100001101001010111100110110111011001101010011011010,3
id150,scenario3,Resting,C4,Low_Beta,9.883093069,0.0001810595266,,,,0.5345,0.5345,1011001100011101101010110100011110011011001110011010010010,1011001100011101101010110100011110011011001110011010010010,3
id150,scenario3,Resting,C4,Mu,13.57972755,0.0003743388522,,,,0.6034,0.6207,1011001101011101101101011100011110111011001011011011001010,1011101101011101101101011100011110111011001011011011001010,3
id150,scenario3,Resting,CZ,High_Beta,14.23031587,0.0004719117553,,,,0.5517,0.5517,1011011000101101100110101000110110110001001111011011001011,1011011000101101100110001000110110110011001111011011001011,3
id150,scenario3,Resting,CZ,Low_Beta,15.44215121,0.0004176648709,,,,0.5,0.4828,1011001000101101100110110100001110111001001011011011000010,1011001000101101100110110100001110111001001001011011000010,3
id150,scenario3,Resting,CZ,Mu,14.56750748,0.0003457857429,,,,0.5172,0.5172,1011001000101101010101011100001100011001101101010110010111,1011001000101101010101011100001100011001101101010110010111,3
id150,scenario3,Thinking,C3,High_Beta,16.31992418,0.0006161897908,42.831044500000004,43.34393033,11974.62808,0.4688,0.4688,100110101010111000101100110110110110101010101001010000101001000,100110101010111000101100110110110110101010001001010000101001001,3
id150,scenario3,Thinking,C3,Low_Beta,17.9303003,0.0005255017378,35.01083408,65.75939437,878258.4332000001,0.4844,0.5,110100101010110100101100110010010101000110101101011001011001100,110100101010110100101100110110010101000110101101011001011001100,3
id150,scenario3,Thinking,C3,Mu,16.17227666,0.0004530706876,57.839665909999994,127.0435697,1196478.278,0.4844,0.4844,111001101010110000101100110110110110100010101101010100101001000,111001101010110000101100110110110110100010101101010100101001000,3
id150,scenario3,Thinking,C4,High_Beta,18.57838978,0.0006792538277,28.72199202,41.15216994,432775.6204,0.5,0.5312,100010101010110001101010100111110110010110101001101010110001100,100110101010110001101010100111110110010110101001101010110001101,3
id150,scenario3,Thinking,C4,Low_Beta,14.10206891,0.0003342037474,86.0571303,42.663676409999994,-504240.0756,0.4688,0.4844,111000110010110010101100100010110110100110101001010010110001001,111000110010110010101100100110110110100110101001010010110001001,3
id150,scenario3,Thinking,C4,Mu,18.32308916,0.0005857482968,69.43607519,75.70202568,90240.56251999999,0.4688,0.4844,110011101010101100101100110110100100110010101001010010100001001,110011101010101100101100110110100100110010101001110010100001001,3
id150,scenario3,Thinking,CZ,High_Beta,15.02391922,0.0004842361735,40.118369460000004,50.17512412,250677.0538,0.5156,0.5469,101010101010110000101100110111110110010011001001110010101001110,101010101010110000101100110111110110011011001001110010111001110,3
id150,scenario3,Thinking,CZ,Low_Beta,14.64663703,0.0003890046848,92.74594526999999,77.31796004,-166346.73549999998,0.4531,0.4688,101010110110110100101100110010100111000110100001001011100001000,101010110110110100101100110110100111000110100001001011100001000,3
id150,scenario3,Thinking,CZ,Mu,16.60905529,0.0004423148726,103.11885070000001,146.7723513,423331.9156,0.5,0.5156,110101101010110100101100110010110110101010101001010101101001000,110101101010110100101100110110110110100010101101010101101001000,3
id150,scenario4,Resting,C3,High_Beta,7.787904165,0.0002014036102,,,,0.5441,0.4706,110101110101011110110110110010010111010100010111001100001100111010,110001110101011010110010110010010111010100010111001000001100110010,4
id150,scenario4,Resting,C3,Low_Beta,9.168739049,0.0001936219135,,,,0.5735,0.5588,110111010110010110111010110110010111011101010101100101001110110010,110111010110010110111010110110010111011101010101100101001100110010,4
id150,scenario4,Resting,C3,Mu,11.90188295,0.0003410698763,,,,0.4853,0.4559,110001110111011010101000101010010111010100010110100101001100110010,110001110101011010100000101010010111010100010110100101001100110010,4
id150,scenario4,Resting,C4,High_Beta,9.903101529,0.0003402563859,,,,0.5441,0.5441,10100001110111010101111000101011010010011010011101101101110100110010,10100001110111010101111000101011010010011010011101101101110100110010,4
id150,scenario4,Resting,C4,Low_Beta,10.22584368,0.0002374316518,,,,0.4853,0.4853,10100011010101010101111000101001010010010110100101000101100110110110,10100011010101010101111000101001010010010110100101000101100110110110,4
id150,scenario4,Resting,C4,Mu,11.56049703,0.0003187350279,,,,0.4412,0.4412,100011010101010101111000101001010010010101001001000110100100110110,100011010101010101111000101001010010010101001001000110100100110110,4
id150,scenario4,Resting,CZ,High_Beta,8.329656425,0.0002658166081,,,,0.4706,0.4706,110001100001110110100101110010010110010010010100100101100110110011,110001110001110110100101110000010110010010010100100101100110110011,4
id150,scenario4,Resting,CZ,Low_Beta,6.418956393,0.0001177834622,,,,0.5,0.5,110001110101110110110110011000010010010110010110010101100110100011,110001110101110110110110011000010010010110010110010101100110100011,4
id150,scenario4,Resting,CZ,Mu,7.056785775,0.0001873203686,,,,0.5,0.5147,110101100101110110101010101100010011011100010101000101100110110010,110101100101110110101010101100010011011100010101010101100110110010,4
id150,scenario4,Thinking,C3,High_Beta,16.95797977,0.0006129304427,42.84922426,44.021099400000004,27348.80655,0.4769,0.5385,10001101100101000010110101010011010110011001011001101010001110010,11001111100101001010110101010011010110011001011001101011001110010,4
id150,scenario4,Thinking,C3,Low_Beta,16.63304544,0.0004870297754,152.4383957,82.94156513,-455901.0886,0.4923,0.5385,1001111100101011010100100010010100110101001001001101011101110100,1001111110101011010110110010010100110101001001001101011101110100,4
id150,scenario4,Thinking,C3,Mu,19.34491754,0.0006683221932,63.152880960000005,138.954766,1200291.798,0.5077,0.5077,11001010100101101011000111001011000110101001100001101010101101011,11001010100101101011000111001011000110101001100001101010101101011,4
id150,scenario4,Thinking,C4,High_Beta,13.15216884,0.0004820656057,3.801145553,14.3043713,2763173.785,0.4923,0.4615,10101001001010100010011010100111011011001110001001100110001101110,10101001001010100010011010100111001011001110001001100110001101100,4
id150,scenario4,Thinking,C4,Low_Beta,10.62281533,0.0002318457889,1.5235186569999999,58.54599827,37428146.57,0.4923,0.4923,11001001001011010010010010010111001011001011010101100110101101010,11001001001011010010010010010111001011001011010101100110101101010,4
id150,scenario4,Thinking,C4,Mu,13.26990516,0.000385004195,1.702006841,80.31247959,46186931.14,0.4769,0.4769,11001000001010101010011010000110010111001100101001100110101101011,11001000001010101010011010000110010111001100101001100110101101011,4
id150,scenario4,Thinking,CZ,High_Beta,20.98316849,0.0008764778893,39.080910079999995,54.102305199999996,384366.56399999995,0.4462,0.4462,10001001010111011010010001010010001010011001011001100110001101010,10001011010111001010010001010010001010011001011001100110001101010,4
id150,scenario4,Thinking,CZ,Low_Beta,16.08194158,0.0004172776654,66.62420594,47.37659425,-288898.1778,0.4308,0.4308,10001001110100100010010100010011001010100101101101000110001110010,10001001110101100010010100010011000010100101101101000110001110010,4
id150,scenario4,Thinking,CZ,Mu,19.78624317,0.0006824222954,106.3295746,259.8675645,1443981.983,0.4462,0.4615,11001001000100101010010100011011001010110001101001100110001101010,11001001000100111010010100011011001010110001101001100110001101010,4
id150,scenario5,Resting,C3,High_Beta,12.06727539,0.0004255591743,,,,0.4444,0.4286,110011000011001000010011001011000111111010110100001110010100,110011000010001000010011001011000111111010110100001110010100,5
id150,scenario5,Resting,C3,Low_Beta,10.76966367,0.0002190783351,,,,0.5397,0.5397,100110010010111101000011111001011100110111011010001001111010001,100100011010111101000011111001011100110111011010001001111010001,5
id150,scenario5,Resting,C3,Mu,10.03534704,0.0002334731777,,,,0.5238,0.5238,100110011010011001000001111101011100101111011010101001111000010,100110011010011001000001111101011100101111011010101001111000010,5
id150,scenario5,Resting,C4,High_Beta,15.15881295,0.0005794471459,,,,0.4762,0.4762,101101011001010100000010110011100100110111010101011001100010100,101101011001010100010010110011100100110110010101011001100010100,5
id150,scenario5,Resting,C4,Low_Beta,15.5948279,0.0004653584072,,,,0.4286,0.4286,100110011001011000000001110101100100110111010011010001100000010,100110011001011000000001110101100100110111010011010001100000010,5
id150,scenario5,Resting,C4,Mu,12.61523541,0.0003338237681,,,,0.5079,0.5397,100110011001011100000001110111110100111011010011001001110000011,100110011001011100000001110111110100111111010011101001110000011,5
id150,scenario5,Resting,CZ,High_Beta,12.28182586,0.0003673784195,,,,0.4603,0.4603,100110011000011010000010111001010100011111010010110101010010100,110100011000011010000010111001010100011111010010110101010010100,5
id150,scenario5,Resting,CZ,Low_Beta,12.21611407,0.0002930501646,,,,0.4603,0.5079,10111010000010010000011111001010100111111010010100001111000001,10111010010010010000011111001010100111111011010110001111000001,5
id150,scenario5,Resting,CZ,Mu,14.08475162,0.000378168624,,,,0.4603,0.4921,101010011010011010000001010101010100011111010010110101111000000,101110011010011010000001010101010100011111011010110101111000000,5
id150,scenario5,Thinking,C3,High_Beta,22.35084524,0.001006394032,0.02345830958,37.93533432,1616138446.9999998,0.4483,0.4138,10110111000110110011000000011101010001000011011010110010,10110101000110100011000000011101010001000011011010110010,5
id150,scenario5,Thinking,C3,Low_Beta,17.97546216,0.0005894022267,0.06833555992,26.68849101,389550557.3,0.4483,0.4655,10101101000110110010100010011101110001000011101000110001,10101101000110110010100010011101110001000011101000110101,5
id150,scenario5,Thinking,C3,Mu,16.99906691,0.0004880888354,0.1360675407,48.34279531000001,354285287.40000004,0.5172,0.5,1010110110110110110010000101011101010001000011001110111010,1010110110110110110010000101011101010001000011001010111010,5
id150,scenario5,Thinking,C4,High_Beta,20.71402119,0.0008143232976,0.03815406105000001,18.35326587,480030468.7,0.5517,0.5517,1011110011100110110011010001101100101101100111010100100101,1011110011100110110011010011101100001101100111010100100101,5
id150,scenario5,Thinking,C4,Low_Beta,19.18255735,0.0006030591111,0.11095551229999999,34.28825151,308027021.6,0.4828,0.4828,11010101010110100011100011101100100101000111100100110100,11010101010110100011100011101100100101000111100100110100,5
id150,scenario5,Thinking,C4,Mu,22.10803652,0.0008027591913,0.2203451026,31.61695387,142488343.9,0.4655,0.4655,1110101010100110011000011101100000101000111010110110100,1110101010100110011000011101100000101000111010110110100,5
id150,scenario5,Thinking,CZ,High_Beta,19.27078048,0.0007982997302,0.060733953470000004,36.7422029,603969721.1999999,0.5,0.4828,1011010001000110101011010011100101101001100111001000110011,1011010001000110101011010011100101101001100111001000110010,5
id150,scenario5,Thinking,CZ,Low_Beta,20.20423423,0.000733658825,0.1766055227,38.95720036,219588800.3,0.5517,0.569,1011101001110110101011000011000110110001100111101000111011,1011101001110110101011010011000110110001100111101000111011,5
id150,scenario5,Thinking,CZ,Mu,18.51761567,0.0005979542314,0.3504747206,118.9145318,338295603.40000004,0.4828,0.4828,1101001100100101011000011100111001001100111001100110011,1101001100100101011000011100111001001100111001100110011,5
id150,scenario6,Resting,C3,High_Beta,18.56406684,0.0008282494725,,,,0.4746,0.4576,101001110011001010001011101001000110011010111011001010010,101001010011001010001011101001000110010010111011001010011,6
id150,scenario6,Resting,C3,Low_Beta,12.75058863,0.0003043728709,,,,0.4576,0.4746,10111001100011101010001010101000001101011010100011000110100,10111001100011101010001010101000011101011010100011000110100,6
id150,scenario6,Resting,C3,Mu,12.43978368,0.0003291181797,,,,0.4576,0.4746,10110001101011001010101010100101011010011000110001001001100,10110001101011001010101010111101011010011000110001001000100,6
id150,scenario6,Resting,C4,High_Beta,14.04214081,0.0005825910492,,,,0.4746,0.5085,101000100011001110101011001100101010011110101010010001101,101000110011001110101011001100101010011110101010010101101,6
id150,scenario6,Resting,C4,Low_Beta,10.12096884,0.0002186266719,,,,0.4407,0.4576,10101000100011001100001011000100101011011100100110010101001,10101000100011001100001011100100101011011100100110010101001,6
id150,scenario6,Resting,C4,Mu,11.13307696,0.0002504666584,,,,0.4915,0.4915,110000101011001011001010011100101011011010110110100001101,110000101011001011001010010100101011011010110110100101101,6
id150,scenario6,Resting,CZ,High_Beta,17.01197429,0.0007282515193,,,,0.4407,0.4407,101001110011001110001011001100101010011100110010010001000,101001110011001110001011001100101010011100110010010001000,6
id150,scenario6,Resting,CZ,Low_Beta,13.6015897,0.0003242324246,,,,0.5254,0.5254,1010001100011101011001011101000101011010110110011010101101,1010001100011101011001011101000101011010110110011010101101,6
id150,scenario6,Resting,CZ,Mu,16.8519446,0.0005168489381,,,,0.4576,0.5085,10110001100011001011001011010100101011011010110011000001000,10110001100011001011001011010100101011011110110011100101000,6
id150,scenario6,Thinking,C3,High_Beta,17.24189712,0.000633849782,50.387296219999996,30.49570653,-394773.90499999997,0.5323,0.5484,10000110110000101001000101110111011000111101010110100101110111,10000110110100101001000101110111011000111101010110100101110111,6
id150,scenario6,Thinking,C3,Low_Beta,13.86471672,0.0003569582838,67.97020219000001,51.55368849,-241525.1562,0.5161,0.5323,1000111011001101011010100111100001100010101010101010111010011,11000111011001101011010100111100001100010101010101010111010011,6
id150,scenario6,Thinking,C3,Mu,18.11762579,0.0006420574667,42.61002366,72.58182921000001,703398.0031999999,0.5161,0.5161,1010111010101101011000100110101001010010001110110010110100111,1010111010101101011000100110101001010010001110110010110100111,6
id150,scenario6,Thinking,C4,High_Beta,18.32547,0.0006914434086,16.90833607,26.70309723,579285.9286,0.5161,0.5161,1010110110010101001000101110101011100110101011100110101010100,1010110110000101001100101110101011100110101011100110101010100,6
